Sl. No,Field Name,Field Type,Example
224,Sizes,list,"['EU 40', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 46']"
225,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d6/P00956645_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d6/P00956645_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d6/P00956645_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d6/P00956645_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d6/P00956645_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d6/P00956645_d4.jpg']"
226,breadcrumbs,list,"['Men', 'Designers', 'Tom Ford', 'Shoes', 'Boots', 'Chelsea boots']"
227,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421.jpg
228,brand_name,string,Tom Ford
229,product_name,string,Cavendish suede biker boots
230,product_price,string,"€ 1,255"
231,product_id,string,P00945421
232,Description,string,None
233,Sizes,list,"['UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43.5', 'UK 10 / EU 44.5', 'UK 11 / EU 45.5', 'UK 12 / EU 47', 'UK 13 / EU 48']"
234,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00945421_d4.jpg']"
235,breadcrumbs,list,"['Men', 'Designers', 'Lemaire', 'Shoes', 'Slippers']"
236,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951.jpg
237,brand_name,string,Lemaire
238,product_name,string,Leather slip-on shoes
239,product_price,string,€ 380
240,product_id,string,P00962951
241,Description,string,None
242,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
243,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/30/P00962951_d4.jpg']"
244,breadcrumbs,list,"['Men', 'Designers', 'Loewe', 'Shoes', 'Slippers']"
245,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896.jpg
246,brand_name,string,Loewe
247,product_name,string,Folio leather loafers
248,product_price,string,€ 635
249,product_id,string,P00883896
250,Description,string,None
251,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
252,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/39/P00883896_d4.jpg']"
253,breadcrumbs,list,"['Men', 'Designers', 'Loewe', 'Shoes', 'Boots', 'Ankle boots']"
254,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062.jpg
255,brand_name,string,Loewe
256,product_name,string,Campo leather biker boots
257,product_price,string,"€ 1,095"
258,product_id,string,P00956062
259,Description,string,None
260,Sizes,list,"['EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
261,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/6d/P00956062_d4.jpg']"
262,breadcrumbs,list,"['Men', 'Designers', 'Canada Goose', 'Shoes', 'Sneakers', 'Sports sneakers']"
263,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867.jpg
264,brand_name,string,Canada Goose
265,product_name,string,Glacial Trail leather sneakers
266,product_price,string,€ 380
267,product_id,string,P00952867
268,Description,string,None
269,Sizes,list,"['US 8 / EU 41', 'US 9 / EU 42', 'US 10 / EU 43', 'US 11 / EU 45', 'US 12 / EU 46']"
270,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00952867_d4.jpg']"
271,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Boots', 'Lace up boots']"
272,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682.jpg
273,brand_name,string,Brunello Cucinelli
274,product_name,string,Suede hiking boots
275,product_price,string,"€ 1,000"
276,product_id,string,P00956682
277,Description,string,None
278,Sizes,list,"['EU 40', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 46']"
279,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/93/P00956682_d4.jpg']"
280,breadcrumbs,list,"['Men', 'Designers', 'Burberry', 'Shoes', 'Boots', 'Chelsea boots']"
281,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014.jpg
282,brand_name,string,Burberry
283,product_name,string,Leather Chelsea boots
284,product_price,string,€ 830
285,product_id,string,P00980014
286,Description,string,None
287,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
288,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ad/P00980014_d4.jpg']"
289,breadcrumbs,list,"['Men', 'Designers', 'Canada Goose', 'Shoes', 'Sneakers', 'High-Top']"
290,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869.jpg
291,brand_name,string,Canada Goose
292,product_name,string,Glacier Trail high-top sneakers
293,product_price,string,€ 465
294,product_id,string,P00952869
295,Description,string,None
296,Sizes,list,"['US 8 / EU 41', 'US 9 / EU 42', 'US 10 / EU 43', 'US 11 / EU 45', 'US 12 / EU 46']"
297,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/fa/P00952869.jpg']"
298,breadcrumbs,list,"['Men', 'Designers', 'Our Legacy', 'Shoes', 'Boots', 'Ankle boots']"
299,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757.jpg
300,brand_name,string,Our Legacy
301,product_name,string,Engine leather ankle boots
302,product_price,string,€ 545
303,product_id,string,P00961757
304,Description,string,None
305,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
306,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00961757_d4.jpg']"
307,breadcrumbs,list,"['Men', 'Designers', 'Lemaire', 'Shoes', 'Boots', 'Chelsea boots']"
308,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902.jpg
309,brand_name,string,Lemaire
310,product_name,string,Leather Chelsea boots
311,product_price,string,€ 655
312,product_id,string,P00962902
313,Description,string,None
314,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
315,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/26/P00962902_d4.jpg']"
316,breadcrumbs,list,"['Men', 'Designers', 'Canada Goose', 'Shoes', 'Sneakers', 'Low-Top']"
317,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866.jpg
318,brand_name,string,Canada Goose
319,product_name,string,Glacier Trail high-top sneakers
320,product_price,string,€ 380
321,product_id,string,P00952866
322,Description,string,None
323,Sizes,list,"['US 8 / EU 41', 'US 9 / EU 42', 'US 10 / EU 43', 'US 11 / EU 45', 'US 12 / EU 46']"
324,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/80/P00952866_d4.jpg']"
325,breadcrumbs,list,"['Men', 'Designers', 'Birkenstock', 'Shoes', 'Sandals & slides']"
326,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878.jpg
327,brand_name,string,Birkenstock
328,product_name,string,Zürich suede mules
329,product_price,string,€ 110
330,product_id,string,P00990878
331,Description,string,None
332,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
333,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7c/P00990878_d4.jpg']"
334,breadcrumbs,list,"['Men', 'Designers', 'Lanvin', 'Shoes', 'Loafers']"
335,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657.jpg
336,brand_name,string,Lanvin
337,product_name,string,Spinto polished leather loafers
338,product_price,string,€ 715
339,product_id,string,P00943657
340,Description,string,None
341,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
342,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/45/P00943657_d4.jpg']"
343,breadcrumbs,list,"['Men', 'Designers', 'Our Legacy', 'Shoes', 'Slippers']"
344,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759.jpg
345,brand_name,string,Our Legacy
346,product_name,string,Camion suede clogs
347,product_price,string,€ 370
348,product_id,string,P00961759
349,Description,string,None
350,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
351,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/bc/P00961759_d4.jpg']"
352,breadcrumbs,list,"['Men', 'Designers', 'Lemaire', 'Shoes', 'Sandals & slides']"
353,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687.jpg
354,brand_name,string,Lemaire
355,product_name,string,Fisherman leather sandals
356,product_price,string,€ 465
357,product_id,string,P00750687
358,Description,string,The Fisherman sandals from Lemaire are made from vegetable-tanned leather. The layered construction features soft straps woven through structured uppers and has topstitched soles.
359,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
360,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e7/P00750687_d4.jpg']"
361,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Boots', 'Lace up boots']"
362,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895.jpg
363,brand_name,string,Manolo Blahnik
364,product_name,string,Janka leather-trimmed velvet combat boots
365,product_price,string,"€ 1,090"
366,product_id,string,P00947895
367,Description,string,None
368,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
369,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/da/P00947895_d4.jpg']"
370,breadcrumbs,list,"['Men', 'Designers', 'Loewe', 'Shoes', 'Sandals & slides']"
371,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889.jpg
372,brand_name,string,Loewe
373,product_name,string,Campo leather fisherman sandals
374,product_price,string,€ 845
375,product_id,string,P00883889
376,Description,string,None
377,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45']"
378,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d1/P00883889_d4.jpg']"
379,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Loafers']"
380,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312.jpg
381,brand_name,string,Christian Louboutin
382,product_name,string,Varsiboat suede loafers
383,product_price,string,€ 630
384,product_id,string,P00950312
385,Description,string,None
386,Sizes,list,"['EU 39', 'EU 40', 'EU 40.5', 'EU 41', 'EU 41.5', 'EU 42', 'EU 42.5', 'EU 43', 'EU 43.5', 'EU 44', 'EU 44.5', 'EU 45', 'EU 45.5', 'EU 46', 'EU 47']"
387,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a1/P00950312_d4.jpg']"
388,breadcrumbs,list,"['Men', 'Designers', ""Tod's"", 'Shoes', 'Loafers']"
389,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/af/P00757081.jpg
390,brand_name,string,Tod's
391,product_name,string,Slip-on suede loafers
392,product_price,string,€ 465
393,product_id,string,P00757081
394,Description,string,These loafers from Tod are a slip-on style for easy on-the-go wear. They’re made in Italy from blue-toned suede atop versatile rubber lug soles.
